index,label,split
9651,5,train
9652,5,train
9653,5,train
9654,5,test
9655,5,train
9656,5,train
9657,5,train
9658,5,train
9659,5,train
9660,5,train
9661,5,val
9662,5,train
9663,5,train
9664,5,val
9665,5,train
9666,5,train
9667,5,val
9668,5,train
9669,5,train
9670,5,train
9671,5,train
9672,5,val
9673,5,val
9674,5,val
9675,5,train
9676,5,train
9677,5,val
9678,5,train
9679,5,test
9680,5,train
9681,5,train
9682,5,train
9683,5,train
9684,5,train
9685,5,test
9686,5,train
9687,5,train
9688,5,train
9689,5,train
9690,5,train
9691,5,test
9692,5,test
9693,5,test
9694,5,train
9695,5,val
9696,5,train
9697,5,train
9698,5,val
9699,5,train
9700,5,val
9701,5,train
9702,5,train
9703,5,train
9704,5,train
9705,5,train
9706,5,train
9707,5,train
9708,5,train
9709,5,train
9710,5,train
9711,5,train
9712,5,train
9713,5,train
9714,5,train
9715,5,train
9716,5,train
9717,5,val
9718,5,train
9719,5,test
9720,5,val
9721,5,train
9722,5,test
9723,5,val
9724,5,train
9725,5,train
9726,5,train
9727,5,train
9728,5,train
9729,5,train
9730,5,train
9731,5,train
9732,5,train
9733,5,train
9734,5,test
9735,5,train
9736,5,train
9737,5,val
9738,5,test
9739,5,train
9740,5,train
9741,5,train
9742,5,test
9743,5,train
9744,5,train
9745,5,val
9746,5,val
9747,5,train
9748,5,train
9749,5,train
9750,5,train
9751,5,train
9752,5,train
9753,5,train
9754,5,val
9755,5,val
9756,5,val
9757,5,train
9758,5,train
9759,5,train
9760,5,train
9761,5,test
9762,5,train
9763,5,test
9764,5,test
9765,5,train
9766,5,train
9767,5,train
9768,5,train
9769,5,train
9770,5,val
9771,5,train
9772,5,val
9773,5,train
9774,5,train
9775,5,test
9776,5,test
9777,5,val
9778,5,train
9779,5,val
9780,5,train
9781,5,train
9782,5,val
9783,5,train
9784,5,test
9785,5,test
9786,5,train
9787,5,train
9788,5,val
9789,5,test
9790,5,train
9791,5,train
9792,5,train
9793,5,train
9794,5,val
9795,5,train
9796,5,train
9797,5,train
9798,5,val
9799,5,test
9800,5,test
9801,5,train
9802,5,train
9803,5,val
9804,5,train
9805,5,train
9806,5,train
9807,5,train
9808,5,val
9809,5,train
9810,5,test
9811,5,train
9812,5,val
9813,5,val
9814,5,train
9815,5,train
9816,5,train
9817,5,train
9818,5,train
9819,5,train
9820,5,train
9821,5,train
9822,5,train
9823,5,val
9824,5,train
9825,5,train
9826,5,train
9827,5,train
9828,5,train
9829,5,train
9830,5,train
9831,5,train
9832,5,test
9833,5,train
9834,5,train
9835,5,val
9836,5,train
9837,5,train
9838,5,train
9839,5,train
9840,5,train
9841,5,val
9842,5,train
9843,5,train
9844,5,train
9845,5,train
9846,5,train
9847,5,train
9848,5,train
9849,5,train
9850,5,val
9851,5,train
9852,5,train
9853,5,train
9854,5,train
9855,5,train
9856,5,train
9857,5,train
9858,5,test
9859,5,train
9860,5,test
9861,5,test
9862,5,train
9863,5,train
9864,5,val
9865,5,train
9866,5,train
9867,5,test
9868,5,train
9869,5,train
9870,5,val
9871,5,train
9872,5,train
9873,5,train
9874,5,train
9875,5,train
9876,5,train
9877,5,train
9878,5,train
9879,5,train
9880,5,train
9881,5,val
9882,5,val
9883,5,test
9884,5,train
9885,5,test
9886,5,train
9887,5,test
9888,5,train
9889,5,train
9890,5,train
9891,5,test
9892,5,train
9893,5,train
9894,5,train
9895,5,val
9896,5,train
9897,5,val
9898,5,train
9899,5,test
9900,5,train
9901,5,train
9902,5,train
9903,5,train
9904,5,train
9905,5,val
9906,5,train
9907,5,val
9908,5,val
9909,5,train
9910,5,train
9911,5,train
9912,5,train
9913,5,test
9914,5,train
9915,5,val
9916,5,test
9917,5,train
9918,5,train
9919,5,test
9920,5,train
9921,5,train
9922,5,train
9923,5,train
9924,5,test
9925,5,train
9926,5,train
9927,5,train
9928,5,test
9929,5,train
9930,5,train
9931,5,train
9932,5,train
9933,5,train
9934,5,val
9935,5,train
9936,5,train
9937,5,train
9938,5,train
9939,5,train
9940,5,train
9941,5,train
9942,5,train
9943,5,train
9944,5,train
9945,5,train
9946,5,train
9947,5,train
9948,5,val
9949,5,train
9950,5,train
9951,5,train
9952,5,train
9953,5,val
9954,5,train
9955,5,train
9956,5,test
9957,5,train
9958,5,val
9959,5,val
9960,5,train
9961,5,train
9962,5,train
9963,5,val
9964,5,train
9965,5,train
9966,5,train
9967,5,val
9968,5,train
9969,5,test
9970,5,test
9971,5,train
9972,5,train
9973,5,train
9974,5,test
9975,5,test
9976,5,train
9977,5,val
9978,5,test
9979,5,train
9980,5,train
9981,5,train
9982,5,val
9983,6,train
9984,6,train
9985,6,train
9986,6,train
9987,6,train
9988,6,test
9989,6,train
9990,6,train
9991,6,train
9992,6,train
9993,6,test
9994,6,train
9995,6,test
9996,6,train
9997,6,train
9998,6,val
9999,6,train
10000,6,train
10001,6,train
10002,6,train
10003,6,train
10004,6,train
10005,6,train
10006,6,train
10007,6,train
10008,6,train
10009,6,train
10010,6,val
10011,6,train
10012,6,test
10013,6,train
10014,6,train
10015,6,train
10016,6,train
10017,6,train
10018,6,train
10019,6,train
10020,6,train
10021,6,train
10022,6,train
10023,6,train
10024,6,train
10025,6,train
10026,6,train
10027,6,train
10028,6,train
10029,6,train
10030,6,train
10031,6,val
10032,6,train
10033,6,train
10034,6,train
10035,6,train
10036,6,train
10037,6,train
10038,6,train
10039,6,train
10040,6,val
10041,6,train
10042,6,test
10043,6,val
10044,6,train
10045,6,train
10046,6,train
10047,6,val
10048,6,train
10049,6,train
10050,6,train
10051,6,train
10052,6,train
10053,6,train
10054,6,train
10055,6,test
10056,6,train
10057,6,train
10058,6,train
10059,6,val
10060,6,train
10061,6,train
10062,6,train
10063,6,train
10064,6,test
10065,6,train
10066,6,train
10067,6,train
10068,6,test
10069,6,train
10070,6,train
10071,6,train
10072,6,val
10073,6,val
10074,6,test
10075,6,test
10076,6,val
10077,6,train
10078,6,train
10079,6,train
10080,6,val
10081,6,train
10082,6,train
10083,6,test
10084,6,train
10085,6,train
10086,6,train
10087,6,test
10088,6,val
10089,6,test
10090,6,train
10091,6,test
10092,6,train
10093,6,train
10094,6,train
10095,6,train
10096,6,train
10097,6,train
10098,6,val
10099,6,train
10100,6,test
10101,6,train
10102,6,train
10103,6,train
10104,6,test
10105,6,test
10106,6,test
10107,6,train
10108,6,train
10109,6,train
10110,6,train
10111,6,train
10112,6,train
10113,6,test
10114,6,val
10115,6,train
10116,6,train
10117,6,train
10118,6,val
10119,6,train
10120,6,train
10121,6,train
10122,6,train
10123,6,train
10124,6,train
10125,6,val
10126,6,val
10127,6,train
10128,6,train
10129,6,train
10130,6,train
10131,6,test
10132,6,train
10133,6,train
10134,6,train
10135,6,train
10136,6,train
10137,6,train
10138,6,val
10139,6,train
10140,6,train
10141,6,train
10142,6,val
10143,6,val
10144,6,train
10145,6,train
10146,6,val
10147,6,train
10148,6,train
10149,6,train
10150,6,train
10151,6,train
10152,6,val
10153,6,train
10154,6,train
10155,6,train
10156,6,val
10157,6,train
10158,6,train
10159,6,train
10160,6,train
10161,6,train
10162,6,test
10163,6,train
10164,6,train
10165,6,train
10166,6,val
10167,6,train
10168,6,train
10169,6,test
10170,6,train
10171,6,train
10172,6,train
10173,6,train
10174,6,test
10175,6,train
10176,6,train
10177,6,train
10178,6,train
10179,6,train
10180,6,train
10181,6,train
10182,6,train
10183,6,train
10184,6,train
10185,6,test
10186,6,test
10187,6,val
10188,6,val
10189,6,val
10190,6,test
10191,6,val
10192,6,train
10193,6,test
10194,6,train
10195,6,train
10196,6,train
10197,6,train
10198,6,train
10199,6,val
10200,6,test
10201,6,train
10202,6,train
10203,6,train
10204,6,train
10205,6,train
10206,6,train
10207,6,train
10208,6,train
10209,6,train
10210,6,train
10211,6,train
10212,6,train
10213,6,train
10214,6,train
10215,6,train
10216,6,train
10217,6,train
10218,6,train
10219,6,train
10220,6,train
10221,6,train
10222,6,train
10223,6,train
10224,6,train
10225,6,train
10226,6,test
10227,6,train
10228,6,train
10229,6,train
10230,6,val
10231,6,train
10232,6,train
10233,6,train
10234,6,train
10235,6,test
10236,6,val
10237,6,train
10238,6,train
10239,6,test
10240,6,train
10241,6,train
10242,6,val
10243,6,train
10244,6,train
10245,6,train
10246,6,train
10247,6,train
10248,6,train
10249,6,train
10250,6,val
10251,6,train
10252,6,val
10253,6,test
10254,6,train
10255,6,val
10256,6,test
10257,6,train
10258,6,train
10259,6,train
10260,6,test
10261,6,train
10262,6,train
10263,6,train
10264,6,train
10265,6,train
10266,6,val
10267,6,val
10268,6,val
10269,6,test
10270,6,train
10271,6,train
10272,6,val
10273,6,val
10274,6,val
10275,6,train
10276,6,train
10277,6,test
10278,6,test
10279,6,val
10280,6,train
10281,6,test
10282,6,train
10283,6,train
10284,6,train
10285,6,train
10286,6,train
10287,6,val
10288,6,train
10289,6,train
10290,6,train
10291,6,train
10292,6,val
10293,6,train
10294,6,train
10295,6,test
10296,6,train
10297,6,train
10298,6,train
10299,6,test
10300,6,train
10301,6,train
10302,6,train
10303,6,train
10304,6,train
10305,6,test
10306,6,test
10307,6,test
10308,6,train
10309,6,test
10310,6,train
10311,6,train
10312,6,test
10313,6,val
10314,6,test
10315,6,train
10316,6,val
10317,6,train
10318,6,train
10319,6,val
10320,6,train
10321,6,train
10322,6,train
10323,6,val
10324,6,val
10325,6,train
10326,6,val
10327,6,train
10328,6,test
10329,6,train
10330,6,train
10331,6,train
10332,6,train
10333,6,test
10334,6,train
10335,6,test
10336,6,train
10337,6,train
10338,6,test
10339,6,train
10340,6,train
10341,6,test
10342,6,train
10343,6,val
10344,6,test
10345,6,train
10346,6,train
10347,6,test
10348,6,val
10349,6,val
10350,6,train
10351,6,train
10352,6,train
10353,6,train
10354,6,train
10355,6,test
10356,6,train
10357,6,train
10358,6,test
10359,6,train
10360,6,val
10361,6,val
10362,6,val
10363,6,test
10364,6,test
10365,6,train
10366,6,test
10367,6,train
10368,6,train
10369,6,train
10370,6,train
10371,6,train
10372,6,test
10373,6,train
10374,6,train
10375,6,test
10376,6,val
10377,6,train
10378,6,train
10379,6,train
10380,6,train
10381,6,train
10382,6,train
10383,6,val
10384,6,train
10385,6,train
10386,6,train
10387,6,train
10388,6,train
10389,6,train
10390,6,train
10391,6,train
10392,6,train
10393,6,test
10394,6,test
10395,6,train
10396,6,train
10397,6,train
10398,6,train
10399,6,train
10400,6,train
10401,6,val
10402,6,train
10403,6,train
10404,6,train
10405,6,train
10406,6,train
10407,6,train
10408,6,train
10409,6,train
10410,6,train
10411,6,val
10412,6,train
10413,6,train
10414,6,train
10415,6,test
10416,6,train
10417,6,train
10418,6,train
10419,6,val
10420,6,train
10421,6,train
10422,6,train
10423,6,val
10424,6,test
10425,6,train
10426,6,val
10427,6,train
10428,6,train
10429,6,test
10430,6,train
10431,6,train
10432,6,val
10433,6,val
10434,6,train
10435,6,val
10436,6,train
10437,6,train
10438,6,val
10439,6,val
10440,6,train
10441,6,train
10442,6,train
10443,6,train
10444,6,train
10445,6,val
10446,6,train
10447,6,val
10448,6,test
10449,6,train
10450,6,test
10451,6,train
10452,6,train
10453,6,val
10454,6,train
10455,6,train
10456,6,train
10457,6,val
10458,6,train
10459,6,train
10460,6,train
10461,6,train
10462,6,train
10463,6,train
10464,6,test
10465,6,train
10466,6,train
10467,6,train
10468,6,train
10469,6,train
10470,6,val
10471,6,train
10472,6,train
10473,6,val
10474,6,test
10475,6,train
10476,6,val
10477,6,val
10478,6,train
10479,6,train
10480,6,val
10481,6,train
10482,6,train
10483,6,train
10484,6,train
10485,6,train
10486,6,train
10487,6,val
10488,6,train
10489,6,train
10490,6,val
10491,6,train
10492,6,test
10493,6,train
10494,6,train
10495,6,train
10496,6,train
10497,6,train
10498,6,train
10499,6,train
10500,6,train
10501,6,train
10502,6,train
10503,6,train
10504,6,train
10505,6,val
10506,6,train
10507,6,train
10508,6,train
10509,6,train
10510,6,val
10511,6,train
10512,6,train
10513,6,train
10514,6,train
10515,6,train
10516,6,train
10517,6,train
10518,6,train
10519,6,train
10520,6,test
10521,6,test
10522,6,val
10523,6,train
10524,6,train
10525,6,test
10526,6,val
10527,6,train
10528,6,train
10529,6,val
10530,6,train
10531,6,test
10532,6,test
10533,6,train
10534,6,train
10535,6,train
10536,6,train
10537,6,val
10538,6,train
10539,6,train
10540,6,train
10541,6,train
10542,6,train
10543,6,train
10544,6,train
10545,6,train
10546,6,train
10547,6,train
10548,6,train
10549,6,val
10550,6,test
10551,6,test
10552,6,train
10553,6,train
10554,6,train
10555,6,train
10556,6,train
10557,6,test
10558,6,val
10559,6,test
10560,6,train
10561,6,train
10562,6,test
10563,6,train
10564,6,train
10565,6,train
10566,6,train
10567,6,test
10568,6,val
10569,6,train
10570,6,train
10571,6,train
10572,6,test
10573,6,test
10574,6,train
10575,6,train
10576,6,train
10577,6,train
10578,6,train
10579,6,train
10580,6,train
10581,6,train
10582,6,test
10583,6,test
10584,6,train
10585,6,train
10586,6,test
10587,6,train
10588,6,train
10589,6,train
10590,6,train
10591,6,train
10592,6,train
10593,6,train
10594,6,train
10595,6,train
10596,6,train
10597,6,val
10598,6,train
10599,6,train
10600,6,train
10601,6,train
10602,6,train
10603,6,val
10604,6,train
10605,6,train
10606,6,train
10607,6,train
10608,6,val
10609,6,train
10610,6,train
10611,6,train
10612,6,train
10613,6,test
10614,6,train
10615,6,train
10616,6,val
10617,6,train
10618,6,train
10619,6,train
10620,6,val
10621,6,train
10622,6,train
10623,6,train
10624,6,train
10625,6,train
10626,6,train
10627,6,train
10628,6,train
10629,6,train
10630,6,train
10631,6,train
10632,6,train
10633,6,val
10634,6,train
10635,6,train
10636,6,train
10637,6,train
10638,6,train
10639,6,val
10640,6,train
10641,6,test
10642,6,train
10643,6,train
10644,6,val
10645,6,val
10646,6,test
10647,6,train
10648,6,train
10649,6,train
10650,6,test
10651,6,train
10652,6,train
10653,6,train
10654,6,val
10655,6,test
10656,6,val
10657,6,train
10658,6,val
10659,6,test
10660,6,train
10661,6,val
10662,6,train
10663,6,test
10664,6,train
10665,6,val
10666,6,train
10667,6,train
10668,6,train
10669,6,train
10670,6,train
10671,6,train
10672,6,train
10673,6,val
10674,6,train
10675,6,train
10676,6,train
10677,6,train
10678,6,val
10679,6,train
10680,6,test
10681,6,train
10682,6,train
10683,6,train
10684,6,val
10685,6,train
10686,6,train
10687,6,train
10688,6,train
10689,6,train
10690,6,test
10691,6,train
10692,6,test
10693,6,train
10694,6,test
10695,6,train
10696,6,train
10697,6,train
10698,6,train
10699,6,train
10700,6,train
10701,6,test
10702,6,train
10703,6,train
10704,6,train
10705,6,train
10706,6,train
10707,6,train
10708,6,test
10709,6,val
10710,6,train
10711,6,train
10712,6,train
10713,6,train
10714,6,train
10715,6,train
10716,6,train
10717,6,test
10718,6,test
10719,6,test
10720,6,train
10721,6,train
10722,6,train
10723,6,train
10724,6,train
10725,6,test
10726,6,val
10727,6,val
10728,6,val
10729,6,test
10730,6,train
10731,6,train
10732,6,train
10733,6,train
10734,6,train
10735,6,val
10736,6,test
10737,6,train
10738,6,train
10739,6,train
10740,6,val
10741,6,train
10742,6,train
10743,6,test
10744,6,train
10745,6,val
10746,6,train
10747,6,train
10748,6,train
10749,6,val
10750,6,train
10751,6,train
10752,6,test
10753,6,train
10754,6,val
10755,6,train
10756,6,test
10757,6,train
10758,6,train
10759,6,train
10760,6,test
10761,6,train
10762,6,train
10763,6,test
10764,6,test
10765,6,test
10766,6,train
10767,6,train
10768,6,train
10769,6,test
10770,6,val
10771,6,test
10772,6,train
10773,6,train
10774,6,train
10775,6,train
10776,6,test
10777,6,test
10778,6,val
10779,6,train
10780,6,test
10781,6,train
10782,6,test
10783,6,val
10784,6,train
10785,6,test
10786,6,train
10787,6,train
10788,6,train
10789,6,train
10790,6,train
10791,6,test
10792,6,train
10793,6,val
10794,6,train
10795,6,train
10796,6,train
10797,6,train
10798,6,train
10799,6,train
10800,6,train
10801,6,train
10802,6,train
10803,6,train
10804,6,train
10805,6,train
10806,6,train
10807,6,test
10808,6,train
10809,6,train
10810,6,train
10811,6,train
10812,6,train
10813,6,train
10814,6,train
10815,6,train
10816,6,train
10817,6,val
10818,6,test
10819,6,train
10820,6,test
10821,6,test
10822,6,train
10823,6,train
10824,6,train
10825,6,val
10826,6,train
10827,6,train
10828,6,val
10829,6,train
10830,6,train
10831,6,train
10832,6,train
10833,6,train
10834,6,train
10835,6,train
10836,6,train
10837,6,train
10838,6,train
10839,6,train
10840,6,train
10841,6,train
10842,6,test
10843,6,train
10844,6,train
10845,6,train
10846,6,train
10847,6,val
10848,6,test
10849,6,train
10850,6,train
10851,6,test
10852,6,train
10853,6,test
10854,6,val
10855,6,train
10856,6,test
10857,6,test
10858,6,train
10859,6,train
10860,6,val
10861,6,val
10862,6,val
10863,6,train
10864,6,train
10865,6,val
10866,6,train
10867,6,train
10868,6,test
10869,6,test
10870,6,train
10871,6,train
10872,6,train
10873,6,val
10874,6,train
10875,6,train
10876,6,train
10877,6,train
10878,6,train
10879,6,val
10880,6,train
10881,6,test
10882,6,train
10883,6,train
10884,6,train
10885,6,train
10886,6,train
10887,6,test
10888,6,train
10889,6,test
10890,6,train
10891,6,train
10892,6,test
10893,6,train
10894,6,train
10895,6,train
10896,6,train
10897,6,train
10898,6,val
10899,6,val
10900,6,train
10901,6,train
10902,6,val
10903,6,train
10904,6,train
10905,6,train
10906,6,train
10907,6,test
10908,6,train
10909,6,val
10910,6,val
10911,6,train
10912,6,train
10913,6,train
10914,6,train
10915,6,train
10916,6,test
10917,6,train
10918,6,val
10919,6,train
10920,6,train
10921,6,train
10922,6,test
10923,6,train
10924,6,train
10925,6,train
10926,6,train
10927,6,val
10928,6,train
10929,6,val
10930,6,train
10931,6,train
10932,6,train
10933,6,val
10934,6,val
10935,6,val
10936,6,train
10937,6,train
10938,6,test
10939,6,train
10940,6,train
10941,6,train
10942,6,val
10943,6,val
10944,6,train
10945,6,train
10946,6,train
10947,6,train
10948,6,train
10949,6,train
10950,6,train
10951,6,train
10952,6,val
10953,6,train
10954,6,train
10955,6,train
10956,6,test
10957,6,train
10958,6,train
10959,6,val
10960,6,train
10961,6,val
10962,6,train
10963,6,test
10964,6,train
10965,6,val
10966,6,train
10967,6,train
10968,6,test
10969,6,test
10970,6,test
10971,6,test
10972,6,train
10973,6,test
10974,6,train
10975,6,train
10976,6,val
10977,6,train
10978,6,train
10979,6,train
10980,6,train
10981,6,train
10982,6,train
10983,6,train
10984,6,train
10985,6,val
10986,6,train
10987,6,test
10988,6,train
10989,6,train
10990,6,train
10991,6,test
10992,6,test
10993,6,train
10994,6,train
10995,6,train
10996,6,train
10997,6,test
10998,6,train
10999,6,val
11000,6,train
11001,6,train
11002,6,test
11003,6,train
11004,6,train
11005,6,val
11006,6,val
11007,6,train
11008,6,train
11009,6,train
11010,6,val
11011,6,train
11012,6,train
11013,6,train
11014,6,train
11015,6,train
11016,6,test
11017,6,train
11018,6,train
11019,6,test
11020,6,train
11021,6,test
11022,6,train
11023,6,test
11024,6,train
11025,6,train
11026,6,val
11027,6,train
11028,6,train
11029,6,test
11030,6,train
11031,6,train
11032,6,train
11033,6,train
11034,6,test
11035,6,train
11036,6,val
11037,6,test
11038,6,train
11039,6,train
11040,6,train
11041,6,train
11042,6,train
11043,6,train
11044,6,train
11045,6,train
11046,6,train
11047,6,train
11048,6,train
11049,6,train
11050,6,test
11051,6,train
11052,6,test
11053,6,test
11054,6,train
11055,6,train
11056,6,train
11057,6,test
11058,6,test
11059,6,test
11060,6,test
11061,6,train
11062,6,test
11063,6,train
11064,6,test
11065,6,train
11066,6,train
11067,6,train
11068,6,val
11069,6,train
11070,6,train
11071,6,train
11072,6,train
11073,6,test
11074,6,val
11075,6,val
11076,6,val
11077,6,train
11078,6,train
11079,6,test
11080,6,train
11081,6,train
11082,6,test
11083,6,train
11084,6,train
11085,6,val
11086,6,train
11087,6,val
11088,6,train
11089,6,test
11090,6,train
11091,6,train
11092,6,train
11093,6,train
11094,6,val
11095,6,test
11096,6,train
11097,6,val
11098,6,train
11099,6,val
11100,6,train
11101,6,train
11102,6,test
11103,6,train
11104,6,train
11105,6,test
11106,6,val
11107,6,train
11108,6,train
11109,6,test
11110,6,test
11111,6,train
11112,6,val
11113,6,train
11114,6,train
11115,6,test
11116,6,train
11117,6,test
11118,6,train
11119,6,train
11120,6,test
11121,6,train
11122,6,val
11123,6,train
11124,6,train
11125,6,train
11126,6,val
11127,6,train
11128,6,train
11129,6,val
11130,6,val
11131,6,val
11132,6,train
11133,6,train
11134,6,val
11135,6,train
11136,6,train
11137,6,train
11138,6,train
11139,6,val
11140,6,train
11141,6,test
11142,6,train
11143,6,train
11144,6,train
11145,6,train
11146,6,train
11147,6,train
11148,6,train
11149,6,train
11150,6,train
11151,6,train
11152,6,test
11153,6,train
11154,6,train
11155,6,train
11156,6,train
11157,6,train
11158,6,train
11159,6,train
11160,6,train
11161,6,train
11162,6,test
11163,6,val
11164,6,test
11165,6,train
11166,6,train
11167,6,train
11168,6,train
11169,6,test
11170,6,val
11171,6,val
11172,6,train
11173,6,train
11174,6,test
11175,6,test
11176,6,train
11177,6,train
11178,6,train
11179,6,train
11180,6,train
11181,6,val
11182,6,train
11183,6,train
11184,6,train
11185,6,train
11186,6,train
11187,6,train
11188,6,train
11189,6,train
11190,6,train
11191,6,val
11192,6,test
11193,6,test
11194,6,train
11195,6,test
11196,6,train
11197,6,train
11198,6,test
11199,6,train
11200,6,test
11201,6,train
11202,6,val
11203,6,train
11204,6,train
11205,6,test
11206,6,train
11207,6,train
11208,6,train
11209,6,train
11210,6,train
11211,6,train
11212,6,train
11213,6,train
11214,6,train
11215,6,train
11216,6,test
11217,6,test
11218,6,train
11219,6,train
11220,6,train
11221,6,test
11222,6,train
11223,6,train
11224,6,train
11225,6,train
11226,6,val
11227,6,test
11228,6,test
11229,6,val
11230,6,train
11231,6,test
11232,6,train
11233,6,train
11234,6,val
11235,6,test
11236,6,train
11237,6,train
11238,6,train
11239,6,train
11240,6,test
11241,6,train
11242,6,train
11243,6,train
11244,6,test
11245,6,train
11246,6,test
11247,6,val
11248,6,train
11249,6,train
11250,6,val
11251,6,train
11252,6,train
11253,6,train
11254,6,train
11255,6,train
11256,6,train
11257,6,train
11258,6,train
11259,6,test
11260,6,train
11261,6,train
11262,6,train
11263,6,train
11264,6,train
11265,6,val
11266,6,train
11267,6,test
11268,6,train
11269,6,train
11270,6,train
11271,6,train
11272,6,test
11273,6,train
11274,6,train
11275,6,test
11276,6,train
11277,6,train
11278,6,train
11279,6,test
11280,6,train
11281,6,train
11282,6,test
11283,6,train
11284,6,val
11285,6,val
11286,6,test
11287,6,val
11288,6,train
11289,6,train
11290,6,val
11291,6,val
11292,6,train
11293,6,val
11294,6,test
11295,6,train
11296,6,train
11297,6,train
11298,6,train
11299,6,train
11300,6,test
11301,6,train
11302,6,train
11303,6,test
11304,6,train
11305,6,train
11306,6,train
11307,6,val
11308,6,train
11309,6,train
11310,6,train
11311,6,train
11312,6,train
11313,6,train
11314,6,train
11315,6,test
11316,6,train
11317,6,train
11318,6,train
11319,6,train
11320,6,train
11321,6,train
11322,6,train
11323,6,train
11324,6,train
11325,6,train
11326,6,train
11327,6,test
11328,6,train
11329,6,val
11330,6,train
11331,6,val
11332,6,train
11333,6,val
11334,6,test
11335,6,test
11336,6,train
11337,6,train
11338,6,train
11339,6,train
11340,6,test
11341,6,test
11342,6,train
11343,6,train
11344,6,train
11345,6,test
11346,6,val
11347,6,train
11348,6,test
11349,6,train
11350,6,train
11351,6,train
11352,6,train
11353,6,val
11354,6,train
11355,6,test
11356,6,train
11357,6,test
11358,6,train
11359,6,train
11360,6,train
11361,6,train
11362,6,train
11363,6,val
11364,6,val
11365,6,val
11366,6,val
11367,6,train
11368,6,train
11369,6,train
11370,6,train
11371,6,train
11372,6,train
11373,6,train
11374,6,train
11375,6,val
11376,6,val
11377,6,train
11378,6,train
11379,6,val
11380,6,train
11381,6,test
11382,6,train
11383,6,train
11384,6,train
11385,6,train
11386,6,test
11387,6,train
11388,6,train
11389,6,train
11390,6,train
11391,6,train
11392,6,val
11393,6,train
11394,6,train
11395,6,train
11396,6,train
11397,6,val
11398,6,val
11399,6,train
11400,6,train
11401,6,train
11402,6,val
11403,6,train
11404,6,val
11405,6,train
11406,6,val
11407,6,train
11408,6,train
11409,6,test
11410,6,val
11411,6,val
11412,6,train
11413,6,train
11414,6,train
11415,6,test
11416,6,train
11417,6,train
11418,6,train
11419,6,val
11420,6,train
11421,6,train
11422,6,train
11423,6,train
11424,6,train
11425,6,train
11426,6,train
11427,6,val
11428,6,val
11429,6,val
11430,6,train
11431,6,val
11432,6,train
11433,6,train
11434,6,test
11435,6,train
11436,6,train
11437,6,test
11438,6,train
11439,6,train
11440,6,train
11441,6,test
11442,6,test
11443,6,train
11444,6,train
11445,6,train
11446,6,val
11447,6,train
11448,6,train
11449,6,train
11450,6,train
11451,6,train
11452,6,train
11453,6,test
11454,6,train
11455,6,val
11456,6,train
11457,6,val
11458,6,train
11459,6,train
11460,6,train
11461,6,val
11462,6,train
11463,6,train
11464,6,train
11465,6,val
11466,6,train
11467,6,train
11468,6,train
11469,6,test
11470,6,val
11471,6,train
11472,6,train
11473,6,train
11474,6,train
11475,6,train
11476,6,train
11477,6,val
11478,6,test
11479,6,train
11480,6,train
11481,6,train
11482,6,train
11483,6,train
11484,6,train
11485,6,train
11486,6,test
11487,6,train
11488,6,test
11489,6,train
11490,6,train
11491,6,val
11492,6,train
11493,6,train
11494,6,val
11495,6,train
11496,6,val
11497,6,val
11498,6,train
11499,6,train
11500,6,train
11501,6,train
11502,6,test
11503,6,val
11504,6,train
11505,6,train
11506,6,train
11507,6,train
11508,6,train
11509,6,test
11510,6,test
11511,6,train
11512,6,val
11513,6,train
11514,6,train
11515,6,train
11516,6,train
11517,6,train
11518,6,train
11519,6,train
11520,6,val
11521,6,train
11522,6,train
11523,6,train
11524,6,train
11525,6,train
11526,6,test
11527,6,val
11528,6,test
11529,6,train
11530,6,train
11531,6,train
11532,6,train
11533,6,train
11534,6,test
11535,6,val
11536,6,train
11537,6,train
11538,6,train
11539,6,train
11540,6,train
11541,6,test
11542,6,train
11543,6,train
11544,6,test
11545,6,train
11546,6,train
11547,6,train
11548,6,train
11549,6,val
11550,6,train
11551,6,train
11552,6,train
11553,6,val
11554,6,train
11555,6,train
11556,6,train
11557,6,train
11558,6,train
11559,6,train
11560,6,train
11561,6,train
11562,6,train
11563,6,train
11564,6,train
11565,6,train
11566,6,test
11567,6,train
11568,6,val
11569,6,train
11570,6,train
11571,6,train
11572,6,train
11573,6,train
11574,6,val
11575,6,train
11576,6,train
11577,6,train
11578,6,val
11579,6,test
11580,6,test
11581,6,train
11582,6,train
11583,6,train
11584,6,val
11585,6,train
11586,6,test
11587,6,train
11588,6,test
11589,6,train
11590,6,test
11591,6,val
11592,6,test
11593,6,train
11594,6,val
11595,6,val
11596,6,test
11597,6,train
11598,6,test
11599,6,train
11600,6,train
11601,6,val
11602,6,val
11603,6,val
11604,6,train
11605,6,train
11606,6,train
11607,6,val
11608,6,test
11609,6,train
11610,6,train
11611,6,train
11612,6,train
11613,6,train
11614,6,train
11615,6,train
11616,6,val
11617,6,val
11618,6,train
11619,6,val
11620,6,train
11621,6,train
11622,6,train
11623,6,train
11624,6,train
11625,6,train
11626,6,train
11627,6,train
11628,6,train
11629,6,train
11630,6,val
11631,6,train
11632,6,train
11633,6,train
11634,6,train
11635,6,val
11636,6,train
11637,6,train
11638,6,train
11639,6,train
11640,6,train
11641,6,test
11642,6,train
11643,6,test
11644,6,train
11645,6,train
11646,6,test
11647,6,train
11648,6,val
11649,6,train
